kommun,Relation,Year,Median Rent (SEK),Map Label
Leksand,307848,2022,1094.0,Median Cost: 1094 SEK
Rättvik,300964,2022,985.0,Median Cost: 985 SEK
Orsa,290048,2022,979.0,Median Cost: 979 SEK
Älvdalen,935540,2022,973.0,Median Cost: 973 SEK
Smedjebacken,307884,2022,1009.0,Median Cost: 1009 SEK
Mora,304100,2022,956.0,Median Cost: 956 SEK
Falun,300963,2022,1124.0,Median Cost: 1124 SEK
Borlänge,307850,2022,1075.0,Median Cost: 1075 SEK
Säter,300938,2022,1018.0,Median Cost: 1018 SEK
Hedemora,300939,2022,1087.0,Median Cost: 1087 SEK
Avesta,312618,2022,1061.0,Median Cost: 1061 SEK
Ludvika,57886,2022,1046.0,Median Cost: 1046 SEK
Ockelbo,278632,2022,938.0,Median Cost: 938 SEK
Hofors,289354,2022,1086.0,Median Cost: 1086 SEK
Ovanåker,368254,2022,979.0,Median Cost: 979 SEK
Nordanstig,935645,2022,985.0,Median Cost: 985 SEK
Ljusdal,935592,2022,1040.0,Median Cost: 1040 SEK
Gävle,278620,2022,1088.0,Median Cost: 1088 SEK
Sandviken,278633,2022,1129.0,Median Cost: 1129 SEK
Söderhamn,296292,2022,1042.0,Median Cost: 1042 SEK
Bollnäs,296291,2022,984.0,Median Cost: 984 SEK
Hudiksvall,935648,2022,1042.0,Median Cost: 1042 SEK
Ånge,935477,2022,992.0,Median Cost: 992 SEK
Timrå,935568,2022,1130.0,Median Cost: 1130 SEK
Härnösand,935418,2022,1020.0,Median Cost: 1020 SEK
Sundsvall,935497,2022,1118.0,Median Cost: 1118 SEK
Kramfors,935445,2022,985.0,Median Cost: 985 SEK
Sollefteå,935624,2022,1043.0,Median Cost: 1043 SEK
Örnsköldsvik,935455,2022,1147.0,Median Cost: 1147 SEK
Ragunda,935558,2022,872.0,Median Cost: 872 SEK
Bräcke,935457,2022,923.0,Median Cost: 923 SEK
Krokom,935615,2022,939.0,Median Cost: 939 SEK
Strömsund,935413,2022,933.0,Median Cost: 933 SEK
Åre,935429,2022,1178.0,Median Cost: 1178 SEK
Berg,935633,2022,906.0,Median Cost: 906 SEK
Härjedalen,935534,2022,1056.0,Median Cost: 1056 SEK
Östersund,935577,2022,1027.0,Median Cost: 1027 SEK
Nordmaling,935647,2022,920.0,Median Cost: 920 SEK
Bjurholm,935607,2022,712.0,Median Cost: 712 SEK
Vindeln,935402,2022,876.0,Median Cost: 876 SEK
Robertsfors,935681,2022,930.0,Median Cost: 930 SEK
Norsjö,935593,2022,767.0,Median Cost: 767 SEK
Malå,935500,2022,861.0,Median Cost: 861 SEK
Storuman,935479,2022,836.0,Median Cost: 836 SEK
Sorsele,935655,2022,851.0,Median Cost: 851 SEK
Dorotea,935438,2022,899.0,Median Cost: 899 SEK
Vännäs,935564,2022,985.0,Median Cost: 985 SEK
Vilhelmina,935528,2022,925.0,Median Cost: 925 SEK
Åsele,935432,2022,863.0,Median Cost: 863 SEK
Umeå,935646,2022,1136.0,Median Cost: 1136 SEK
Lycksele,935428,2022,933.0,Median Cost: 933 SEK
Skellefteå,935576,2022,1000.0,Median Cost: 1000 SEK
Arvidsjaur,935667,2022,924.0,Median Cost: 924 SEK
Arjeplog,935425,2022,1040.0,Median Cost: 1040 SEK
Jokkmokk,935630,2022,942.0,Median Cost: 942 SEK
Överkalix,935629,2022,926.0,Median Cost: 926 SEK
Kalix,935474,2022,980.0,Median Cost: 980 SEK
Övertorneå,935620,2022,884.0,Median Cost: 884 SEK
Pajala,935573,2022,945.0,Median Cost: 945 SEK
Gällivare,935446,2022,965.0,Median Cost: 965 SEK
Älvsbyn,935574,2022,900.0,Median Cost: 900 SEK
Luleå,935482,2022,1014.0,Median Cost: 1014 SEK
Piteå,935490,2022,1054.0,Median Cost: 1054 SEK
Boden,935421,2022,1000.0,Median Cost: 1000 SEK
Haparanda,935579,2022,1139.0,Median Cost: 1139 SEK
Kiruna,935541,2022,1045.0,Median Cost: 1045 SEK
